# tiempo [s], press [mBar] 
232.9075915813446, 0.0294 
234.18181705474854, 0.0294 
235.46505117416382, 0.0293 
236.7382755279541, 0.0293 
238.0215094089508, 0.0293 
239.3047432899475, 0.0293 
240.57896876335144, 0.029 
241.86220288276672, 0.0289 
243.145437002182, 0.0288 
244.420663356781, 0.0289 
245.70589923858643, 0.0289 
246.9791235923767, 0.0289 
248.262357711792, 0.0289 
249.53658318519592, 0.0289 
250.81981682777405, 0.0289 
252.0950436592102, 0.0289 
253.38228154182434, 0.0289 
254.6605110168457, 0.0288 
255.9337351322174, 0.0285 
257.2139666080475, 0.0284 
258.49820160865784, 0.0284 
259.7814357280731, 0.0284 
261.0546600818634, 0.0284 
262.3318884372711, 0.0284 
263.6201274394989, 0.0283 
264.8933517932892, 0.0282 
266.1775870323181, 0.028 
267.4508113861084, 0.028 
268.7390501499176, 0.0279 
270.0142765045166, 0.0279 
271.2905042171478, 0.028 
272.5747392177582, 0.0279 
273.85096645355225, 0.0279 
275.1352014541626, 0.0279 
276.4104278087616, 0.028 
277.69731855392456, 0.0279 
278.97082781791687, 0.0279 
280.25334072113037, 0.028 
281.5308516025543, 0.028 
282.80536103248596, 0.0277 
284.0898747444153, 0.0276 
285.3643841743469, 0.0276 
286.64889764785767, 0.0276 
287.9254081249237, 0.0276 
289.20291924476624, 0.0276 
290.4794292449951, 0.0276 
291.7629427909851, 0.0276 
293.0414538383484, 0.0276 
294.31796431541443, 0.0276 
295.5974757671356, 0.0277 
296.8799886703491, 0.0276 
298.15449833869934, 0.0276 
299.4320089817047, 0.0276 
300.7135214805603, 0.0277 
301.9960343837738, 0.0275 
303.27054381370544, 0.0274 
304.55205631256104, 0.0272 
305.8315677642822, 0.0272 
307.1120798587799, 0.0272 
308.3935923576355, 0.0272 
309.665100812912, 0.0272 
310.9456126689911, 0.0272 
312.2291259765625, 0.0272 
313.50463581085205, 0.0272 
314.7811462879181, 0.0272 
316.06565976142883, 0.0272 
317.34116983413696, 0.0272 
318.6256833076477, 0.0272 
319.9001929759979, 0.0272 
321.17470264434814, 0.0272 
322.4602165222168, 0.0272 
323.7357265949249, 0.0272 
325.01123666763306, 0.0271 
326.29875135421753, 0.0269 
327.57326102256775, 0.0267 
328.8487710952759, 0.0267 
330.13428497314453, 0.0267 
331.4137966632843, 0.0267 
332.69030714035034, 0.0267 
333.97081899642944, 0.0266 
335.2503306865692, 0.0267 
336.5288419723511, 0.0267 
337.80935406684875, 0.0267 
339.08886551856995, 0.0267 
340.3593735694885, 0.0267 
341.6298816204071, 0.0267 
342.92139768600464, 0.0265 
344.20291018486023, 0.0262 
345.46641540527344, 0.0262 
346.75793170928955, 0.0262 
348.04144501686096, 0.0262 
349.31295347213745, 0.0263 
350.5974671840668, 0.0262 
351.8779790401459, 0.0262 
353.1504876613617, 0.0262 
354.4309997558594, 0.0263 
355.7075102329254, 0.0263 
356.99202370643616, 0.0262 
358.27353620529175, 0.0263 
359.5470452308655, 0.0262 
360.8325593471527, 0.0262 
362.10906982421875, 0.0263 
363.3835792541504, 0.0262 
364.6610903739929, 0.0263 
365.94560384750366, 0.0262 
367.2191128730774, 0.0262 
368.5026261806488, 0.0262 
369.7851390838623, 0.0262 
371.0586483478546, 0.0262 
372.34316182136536, 0.0262 
373.6206727027893, 0.0262 
374.90318536758423, 0.0262 
376.1806962490082, 0.0263 
377.4562063217163, 0.0262 
378.7347173690796, 0.0262 
380.01222825050354, 0.0262 
381.2927403450012, 0.0262 
382.5732524394989, 0.0261 
383.8517634868622, 0.0262 
385.1252725124359, 0.026 
386.4067850112915, 0.0259 
387.6902983188629, 0.0259 
388.9708104133606, 0.0258 
390.2433190345764, 0.0258 
391.52783250808716, 0.0258 
392.80034136772156, 0.0258 
394.0848550796509, 0.0258 
395.36436653137207, 0.0258 
396.63687539100647, 0.0258 
397.9223895072937, 0.0258 
399.19589853286743, 0.0259 
